23.09.2026                                   Salida dinámica de lista                                                                                        1


		Material	Alm.	Grupo art.	Texto breve material	UMB	LibrUtiliz	Insp.cal.	Bloqueado	Valor libre util.	Valor en insp.cal.	Valor stock bloq.
		395434	0231	MRE569	FILTRO PROFI PLUS 80030264	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395434	0280	MRE569	FILTRO PROFI PLUS 80030264	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395484	0230	MRE113	PLACA PARA INTERCAMBIADOR MK 15-BWFGR	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395484	0231	MRE113	PLACA PARA INTERCAMBIADOR MK 15-BWFGR	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395484	0280	MRE113	PLACA PARA INTERCAMBIADOR MK 15-BWFGR	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395497	0230	MRE010	CANGREJO AISLADO DE 3"	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395497	0231	MRE010	CANGREJO AISLADO DE 3"	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395497	0280	MRE010	CANGREJO AISLADO DE 3"	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395609	0230	MRE594	TRANSMISOR DE PRSESION 30TPA018IF	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395609	0231	MRE594	TRANSMISOR DE PRSESION 30TPA018IF	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395609	0280	MRE594	TRANSMISOR DE PRSESION 30TPA018IF	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395627	0230	MRE607	ARANDELA 8L50000189	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395627	0231	MRE607	ARANDELA 8L50000189	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395627	0280	MRE607	ARANDELA 8L50000189	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395634	0230	MRE607	EMPALME 8L50000023	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395634	0231	MRE607	EMPALME 8L50000023	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395634	0280	MRE607	EMPALME 8L50000023	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395635	0230	MRE607	EMPALME 8L50000882	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395635	0231	MRE607	EMPALME 8L50000882	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395635	0280	MRE607	EMPALME 8L50000882	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395636	0230	MRE607	EMPALME 8L50000024	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395636	0231	MRE607	EMPALME 8L50000024	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395636	0280	MRE607	EMPALME 8L50000024	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395637	0230	MRE607	EMPALME 8L50000014	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395637	0231	MRE607	EMPALME 8L50000014	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395637	0280	MRE607	EMPALME 8L50000014	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395646	0230	MRE453	BOMPA CENTRIF. CV13-2-3/BM.PT64 80053098	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395646	0231	MRE453	BOMPA CENTRIF. CV13-2-3/BM.PT64 80053098	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395646	0280	MRE453	BOMPA CENTRIF. CV13-2-3/BM.PT64 80053098	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395647	0230	MRE612	BOMBA CENTRÍFUGA 80053098	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395647	0231	MRE612	BOMBA CENTRÍFUGA 80053098	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395647	0280	MRE612	BOMBA CENTRÍFUGA 80053098	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395754	0230	MRE030	CÁMARA TERMOGRÁFICA FLIR T540	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395754	0231	MRE030	CÁMARA TERMOGRÁFICA FLIR T540	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395754	0280	MRE030	CÁMARA TERMOGRÁFICA FLIR T540	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395780	0230	MRE594	PIEZA MEMBRANA ACTUADOR 44W1005A148	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395780	0231	MRE594	PIEZA MEMBRANA ACTUADOR 44W1005A148	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395780	0280	MRE594	PIEZA MEMBRANA ACTUADOR 44W1005A148	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395790	0230	MRE594	KIT DE SERVICIO 44W1075A212	UN	        3	       0	       0	        1,452.65	             0.00	            0.00
		395790	0231	MRE594	KIT DE SERVICIO 44W1075A212	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395790	0280	MRE594	KIT DE SERVICIO 44W1075A212	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395792	0230	MRE594	SERVICE KIT ACTUADOR 44W1075A255	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395792	0231	MRE594	SERVICE KIT ACTUADOR 44W1075A255	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395792	0280	MRE594	SERVICE KIT ACTUADOR 44W1075A255	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395875	0230	MRE008	611154 SPARE MIXER TNAK ASSY COMPLE 1860	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395875	0231	MRE008	611154 SPARE MIXER TNAK ASSY COMPLE 1860	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395875	0280	MRE008	611154 SPARE MIXER TNAK ASSY COMPLE 1860	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395881	0230	MRE173	ORTURADOR JUNTA TORICA 44W1003A020	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395881	0231	MRE173	ORTURADOR JUNTA TORICA 44W1003A020	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395881	0280	MRE173	ORTURADOR JUNTA TORICA 44W1003A020	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395882	0230	MRE173	ORTURADOR 44W1221A059	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395882	0231	MRE173	ORTURADOR 44W1221A059	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395882	0280	MRE173	ORTURADOR 44W1221A059	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395883	0230	MRE008	611170 SERVICE MODU 2 C/BOM FLUSH Y 4VAL	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395883	0231	MRE008	611170 SERVICE MODU 2 C/BOM FLUSH Y 4VAL	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395883	0280	MRE008	611170 SERVICE MODU 2 C/BOM FLUSH Y 4VAL	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395895	0230	MRE569	ELECTROVALVULA  80042663	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395895	0231	MRE569	ELECTROVALVULA  80042663	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395895	0280	MRE569	ELECTROVALVULA  80042663	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395896	0230	MRE569	ORING 701320 80042664	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395896	0231	MRE569	ORING 701320 80042664	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395896	0280	MRE569	ORING 701320 80042664	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395897	0230	MRE569	ORING 7012820 80042665	UN	        1	       0	       0	           30.27	             0.00	            0.00
		395897	0231	MRE569	ORING 7012820 80042665	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395897	0280	MRE569	ORING 7012820 80042665	UN	        0	       0	       0	            0.00	             0.00	            0.00
		396007	0230	MRE532	BOLA D. 5 AISI 304 LUMINOSA CSFE60000005	UN	       60	       0	       0	          377.25	             0.00	            0.00
		396007	0231	MRE532	BOLA D. 5 AISI 304 LUMINOSA CSFE60000005	UN	        0	       0	       0	            0.00	             0.00	            0.00
		396007	0280	MRE532	BOLA D. 5 AISI 304 LUMINOSA CSFE60000005	UN	        0	       0	       0	            0.00	             0.00	            0.00
		396010	0230	MRE569	KIT JUNTAS 0335837 80056393	UN	        1	       0	       0	        2,746.08	             0.00	            0.00
		396010	0231	MRE569	KIT JUNTAS 0335837 80056393	UN	        0	       0	       0	            0.00	             0.00	            0.00
		396010	0280	MRE569	KIT JUNTAS 0335837 80056393	UN	        0	       0	       0	            0.00	             0.00	            0.00
		396011	0230	MRE569	KIT JUNTAS 0335839 80056404	UN	        1	       0	       0	        1,756.28	             0.00	            0.00
		396011	0231	MRE569	KIT JUNTAS 0335839 80056404	UN	        0	       0	       0	            0.00	             0.00	            0.00
		396011	0280	MRE569	KIT JUNTAS 0335839 80056404	UN	        0	       0	       0	            0.00	             0.00	            0.00
		396012	0230	MRE569	KIT JUNTAS 0334595 80035418	UN	        0	       0	       0	            0.00	             0.00	            0.00
		396012	0231	MRE569	KIT JUNTAS 0334595 80035418	UN	        0	       0	       0	            0.00	             0.00	            0.00
		396012	0280	MRE569	KIT JUNTAS 0334595 80035418	UN	        0	       0	       0	            0.00	             0.00	            0.00
		396158	0230	MRE569	NIPLE A.P CIL-CIL 1/2"TRP(V.N.IT)5006222	UN	        0	       0	       0	            0.00	             0.00	            0.00
		396158	0231	MRE569	NIPLE A.P CIL-CIL 1/2"TRP(V.N.IT)5006222	UN	        0	       0	       0	            0.00	             0.00	            0.00
		396158	0280	MRE569	NIPLE A.P CIL-CIL 1/2"TRP(V.N.IT)5006222	UN	        0	       0	       0	            0.00	             0.00	            0.00
		396159	0230	MRE569	NIPLE AP CIL/CON 1" TRP (V.N.T) 5006919	UN	        3	       0	       0	           56.21	             0.00	            0.00
		396159	0231	MRE569	NIPLE AP CIL/CON 1" TRP (V.N.T) 5006919	UN	        0	       0	       0	            0.00	             0.00	            0.00
		396159	0280	MRE569	NIPLE AP CIL/CON 1" TRP (V.N.T) 5006919	UN	        0	       0	       0	            0.00	             0.00	            0.00
		396160	0230	MRE569	SILENCIADOR 1/4 GW0970530023 5001330	UN	        0	       0	       0	            0.00	             0.00	            0.00
		396160	0231	MRE569	SILENCIADOR 1/4 GW0970530023 5001330	UN	        0	       0	       0	            0.00	             0.00	            0.00
		396160	0280	MRE569	SILENCIADOR 1/4 GW0970530023 5001330	UN	        0	       0	       0	            0.00	             0.00	            0.00
		396161	0230	MRE569	ARANDELA RAME 1/2" 5004519	UN	        3	       0	       0	        1,209.97	             0.00	            0.00
		396161	0231	MRE569	ARANDELA RAME 1/2" 5004519	UN	        0	       0	       0	            0.00	             0.00	            0.00
		396161	0280	MRE569	ARANDELA RAME 1/2" 5004519	UN	        0	       0	       0	            0.00	             0.00	            0.00
		396168	0230	MRE455	CADENA MAT-TOP 1505 C260CAT.C2129	M	        3	       0	       0	        5,691.22	             0.00	            0.00
		396168	0231	MRE455	CADENA MAT-TOP 1505 C260CAT.C2129	M	        0	       0	       0	            0.00	             0.00	            0.00
		396168	0280	MRE455	CADENA MAT-TOP 1505 C260CAT.C2129	M	        0	       0	       0	            0.00	             0.00	            0.00
		396188	0230	MRE760	MOTOR 0-904-71-852-4	UN	        0	       0	       0	            0.00	             0.00	            0.00
		396188	0231	MRE760	MOTOR 0-904-71-852-4	UN	        0	       0	       0	            0.00	             0.00	            0.00
		396188	0280	MRE760	MOTOR 0-904-71-852-4	UN	        0	       0	       0	            0.00	             0.00	            0.00
		396232	0230	MRE197	CARTER PASS CAV SU MOD ING DMP022948/000	UN	        3	       0	       0	        2,727.92	             0.00	            0.00
		396232	0231	MRE197	CARTER PASS CAV SU MOD ING DMP022948/000	UN	        0	       0	       0	            0.00	             0.00	            0.00
		396232	0280	MRE197	CARTER PASS CAV SU MOD ING DMP022948/000	UN	        0	       0	       0	            0.00	             0.00	            0.00
		396240	0230	MRE449	CAÑA COMPL LLENADORA LINEA 2 ACERO INOX	UN	        0	       0	       0	            0.00	             0.00	            0.00
		396240	0231	MRE449	CAÑA COMPL LLENADORA LINEA 2 ACERO INOX	UN	        0	       0	       0	            0.00	             0.00	            0.00
		396240	0280	MRE449	CAÑA COMPL LLENADORA LINEA 2 ACERO INOX	UN	        0	       0	       0	            0.00	             0.00	            0.00
		396244	0230	MRE879	FILTER COMBINED AL-72982	UN	        0	       0	       0	            0.00	             0.00	            0.00
		396244	0231	MRE879	FILTER COMBINED AL-72982	UN	        0	       0	       0	            0.00	             0.00	            0.00
